학수번호,분반,교과목명,이수구분,학년,학점,이론,실습,요일 및 강의시간,강의실,교수명,강의언어
501251,1,청소년상담,자유선택교양,1,3,3,0,,,,한국어
501252,1,학교상담,자유선택교양,1,3,3,0,,,,한국어
501253,1,영화및사진치료,자유선택교양,1,3,3,0,,,,한국어
501263,1,부동산경매,자유선택교양,1,3,3,0,,,,한국어
501270,1,인간행동의심리적이해,자유선택교양,1,3,3,0,,,,한국어
501275,1,Reading in Business,자유선택교양,1,3,3,0,,,,한국어
501277,1,TOEIC R/C,자유선택교양,1,3,3,0,,,,한국어
501279,1,가족상담및치료,자유선택교양,1,3,3,0,,,,한국어
501280,1,놀이치료,자유선택교양,1,3,3,0,,,,한국어
501284,1,가족생활교육,자유선택교양,1,3,3,0,,,,한국어
501285,1,가족복지,자유선택교양,1,3,3,0,,,,한국어
501286,1,생활재테크,자유선택교양,1,3,3,0,,,,한국어
501287,1,실전재테크,자유선택교양,1,3,3,0,,,,한국어
501288,1,홍보학개론,자유선택교양,1,3,3,0,,,,한국어
501289,1,가치투자입문,자유선택교양,1,3,3,0,,,,한국어
501297,1,생활속의법률이야기,자유선택교양,1,3,3,0,,,,한국어
600009,1,문화콘텐츠마케팅전략의수립과집행,자유선택교양,1,2,2,0,,,,한국어
600013,1,고객관계관리전략,자유선택교양,1,3,3,0,,,,한국어
600014,1,기업경영과비즈니스전략,자유선택교양,1,2,2,0,,,,한국어
600015,1,생태친화적기업경영,자유선택교양,1,2,2,0,,,,한국어
600021,1,전략적의사결정과문제해결,자유선택교양,1,3,3,0,,,,한국어
600022,1,성공하는문화콘텐츠소재개발전략,자유선택교양,1,2,2,0,,,,한국어
600023,1,상상과창조,자유선택교양,1,2,2,0,,,,한국어
600025,1,감성정부론,자유선택교양,1,2,2,0,,,,한국어
600028,1,생활속의계약과협상,자유선택교양,1,3,3,0,,,,한국어
600029,1,저작권과스마트폰의이해,자유선택교양,1,2,2,0,,,,한국어
3129,1,지구과학개론,자유선택교양,1,3,3,0,월수13:30-15:00,광103,정태웅,한국어
4921,1,미생물의세계,자유선택교양,1,3,3,0,월수13:30-15:00,광105,소문수,한국어
5532,1,생명질서와자연보호,자유선택교양,1,3,3,0,화목13:30-15:00,집301,정직한,한국어
6100,1,반도체개론,자유선택교양,1,3,3,0,,,박상식,한국어
7771,1,교양스키,자유선택교양,1,1,0,2,수10:00-12:00,용103,강덕모,한국어
9768,1,성의과학,자유선택교양,1,3,3,0,화목10:30-12:00,집302,권영수,한국어
10132,1,유니스토리,자유선택교양,1,3,3,0,,//,정연철,한국어
10361,1,먹고즐기는자연,자유선택교양,1,3,3,0,화13:30-16:30,광203,진중현,한국어
10362,1,푸른바다생물이야기,자유선택교양,1,3,3,0,월15:00-18:00,광103,김민선,한국어
10363,1,곤충의새로운가치,자유선택교양,1,3,3,0,목15:00-18:00,광105,윤은영,한국어
10409,1,K-MOOC:게임인공지능,자유선택교양,1,1,1,0,,,김경중,한국어
501281,1,뇌과학과심리,자유선택교양,1,3,3,0,,,,한국어
501291,1,사물인터넷개론,자유선택교양,1,3,3,0,,,,한국어
501292,1,클라우드시스템개론,자유선택교양,1,3,3,0,,,,한국어
501296,1,건강을지켜주는약초학,자유선택교양,1,3,3,0,,,,한국어
501302,1,컴퓨터활용,자유선택교양,1,3,3,0,,,,한국어
600005,1,"UCC(디지털동영상)기획,제작,편집및활용",자유선택교양,1,3,3,0,,,,한국어
600007,1,그린IT의이해,자유선택교양,1,3,3,0,,,,한국어
600026,1,정보사회학입문,자유선택교양,1,3,3,0,,,,한국어
2066,1,에어로빅,자유선택교양,1,1,0,2,화11:00-13:00,용101,송종근,한국어
4546,1,패션디자인의이해,자유선택교양,1,3,3,0,금15:00-18:00,집302,김서영,한국어
5824,1,패션과문화,자유선택교양,1,3,3,0,월09:00-12:00,군311,이은정,한국어
6283,1,생활속의색채심리학,자유선택교양,1,2,2,0,수15:00-17:00,집302,정경숙,한국어
6286,1,현대인과건강관리,자유선택교양,1,2,2,0,수14:00-16:00,용102,양성해,한국어
6538,1,현대사회와스포츠,자유선택교양,1,2,2,0,수14:00-16:00,용101,김태현,한국어
7336,1,일상생활속의예술,자유선택교양,1,3,3,0,목10:30-13:30,집301,양찬제,한국어
7765,1,춤과사랑이야기,자유선택교양,1,3,3,0,목09:00-12:00,군109B,곽혜은,한국어
7772,1,교양배드민턴,자유선택교양,1,1,0,2,금12:00-14:00,용101,윤철,한국어
9061,1,웰빙레저스포츠,자유선택교양,1,1,0,2,목14:00-16:00,용103,강덕모,한국어
9061,2,웰빙레저스포츠,자유선택교양,1,1,0,2,목16:00-18:00,용103,강덕모,한국어
9453,1,보컬트레이닝,자유선택교양,1,3,0,3,수15:00-18:00,충B107,김성경,한국어
10410,1,K-MOOC:웨어러블컴퓨터디자인,자유선택교양,1,1,1,0,,/,김숙진,한국어
10412,1,K-MOOC:콘텐츠산업의비즈니스전략,자유선택교양,1,3,3,0,,,한창완,한국어
500191,1,예술과생활,자유선택교양,1,3,3,0,,,,한국어
501238,1,음악감상의이해,자유선택교양,1,3,3,0,,,,한국어
501276,1,Role Play English,자유선택교양,1,3,3,0,,,,한국어
501293,1,애니메이션역사,자유선택교양,1,3,3,0,,,,한국어
501294,1,공연제작과비즈니스,자유선택교양,1,3,3,0,,,,한국어
501295,1,뮤직비즈니스개론,자유선택교양,1,3,3,0,,,,한국어
600010,1,웰니스와삶의질,자유선택교양,1,3,3,0,,,,한국어
600011,1,글로벌시대의예술과가치,자유선택교양,1,3,3,0,,,,한국어
600017,1,색채심리와현대생활,자유선택교양,1,3,3,0,,,,한국어
6215,1,일본어2,자유선택교양,1,3,3,0,월수10:30-12:00,집404A,Murakami Kenichi,한국어
6215,2,일본어2,자유선택교양,1,3,3,0,월수12:00-13:30,집404A,Murakami Kenichi,한국어
6215,3,일본어2,자유선택교양,1,3,3,0,월수13:30-15:00,집502,Yano Takayoshi,한국어
6844,1,Intensive English,자유선택교양,1,3,3,0,수금12:00-13:30,세205,유기윤,한국어
6844,2,Intensive English,자유선택교양,1,3,3,0,수금10:30-12:00,세206,이숙영,한국어
6844,3,Intensive English,자유선택교양,1,3,3,0,월수16:30-18:00,군107,김훈밀,한국어
6844,4,Intensive English,자유선택교양,1,3,3,0,화목12:00-13:30,세206,변혜원,한국어
6844,5,Intensive English,자유선택교양,1,3,3,0,화목13:30-15:00,세206,옥성수,한국어
6844,6,Intensive English,자유선택교양,1,3,3,0,화목13:30-15:00,집311,,한국어
7207,1,기초중국어1,자유선택교양,1,3,3,0,화목16:30-18:00,집309,이기영,한국어
7207,2,기초중국어1,자유선택교양,1,3,3,0,금10:30-13:30,집309,이기영,한국어
7207,3,기초중국어1,자유선택교양,1,3,3,0,금15:00-18:00,집309,이기영,한국어
7208,1,기초중국어2,자유선택교양,1,3,3,0,수15:00-18:00,집301,강소영,한국어
7211,1,중국문화의이해,자유선택교양,1,3,3,0,화목15:00-16:30,군107,박선영,한국어
7239,1,글로벌잉글리쉬2,자유선택교양,1,2,0,4,,광B07,박선영,영어
7321,1,생활일본어,자유선택교양,1,3,3,0,월수12:00-13:30,집502,Yano Takayoshi,한국어
7321,2,생활일본어,자유선택교양,1,3,3,0,월수15:00-16:30,집404A,Murakami Kenichi,한국어
7401,1,영어발음연습,자유선택교양,1,3,3,0,월수10:30-12:00,세205,Julian Kibum Chung,영어
7503,1,영어읽기연습,자유선택교양,1,1,1,0,월10:00-11:00,Lab-D,Timothy James Self,한국어
7503,2,영어읽기연습,자유선택교양,1,1,1,0,화10:00-11:00,Lab-D,Joanne Taeyoung Kim,한국어
7503,3,영어읽기연습,자유선택교양,1,1,1,0,수10:00-11:00,Lab-D,Young In Chang,한국어
7503,4,영어읽기연습,자유선택교양,1,1,1,0,목10:00-11:00,Lab-D,Joanne Taeyoung Kim,한국어
7503,5,영어읽기연습,자유선택교양,1,1,1,0,금10:00-11:00,Lab-D,Timothy James Self,한국어
7504,1,영어듣기연습,자유선택교양,1,1,1,0,월10:00-11:00,Lab-A,Joanne Taeyoung Kim,영어
7504,2,영어듣기연습,자유선택교양,1,1,1,0,화10:00-11:00,Lab-A,Joanne Kim-Yamada,영어
7504,3,영어듣기연습,자유선택교양,1,1,1,0,수10:00-11:00,Lab-A,Joanne Taeyoung Kim,영어
7504,4,영어듣기연습,자유선택교양,1,1,1,0,목10:00-11:00,Lab-A,Joanne Kim-Yamada,영어
7504,5,영어듣기연습,자유선택교양,1,1,1,0,금10:00-11:00,Lab-A,Joanne Taeyoung Kim,영어
7761,1,동아시아와한반도,자유선택교양,1,3,3,0,화목10:30-12:00,군311,박선영,한국어
9047,1,글로벌잉글리쉬2(진로탐색),자유선택교양,1,2,0,2,수금12:00-13:00,광B07A,Todd Tate,한국어
9047,2,글로벌잉글리쉬2(진로탐색),자유선택교양,1,2,0,2,수금11:00-12:00,광B07A,Gordon Maccoy,한국어
9047,3,글로벌잉글리쉬2(진로탐색),자유선택교양,1,2,0,2,화목15:00-16:00,광B07A,Brandon Abbott,한국어
9049,1,글로벌잉글리쉬2(심화),자유선택교양,1,1,0,1,수12:00-13:00,광B07B,Timothy James Self,영어
9049,2,글로벌잉글리쉬2(심화),자유선택교양,1,1,0,1,수15:00-16:00,광B07B,Timothy James Self,영어
9049,3,글로벌잉글리쉬2(심화),자유선택교양,1,1,0,1,화12:00-13:00,광B07B,Julian Kibum Chung,영어
9074,1,English Speaking Strategies(TS) 2,자유선택교양,1,2,2,0,수금14:00-15:00,광B07B,Shion Kang,영어
9074,2,English Speaking Strategies(TS) 2,자유선택교양,1,2,2,0,수금13:00-14:00,광B07C,Christopher Hicks,영어
9074,3,English Speaking Strategies(TS) 2,자유선택교양,1,2,2,0,월수14:00-15:00,광B07C,Michael Andrew Dirks,영어
9346,1,English Speaking Strategies(O) 2,자유선택교양,1,2,2,0,수금13:00-14:00,광B07D,Laura Fitch,영어
9346,2,English Speaking Strategies(O) 2,자유선택교양,1,2,2,0,수금14:00-15:00,광B07D,Todd Tate,영어
9346,3,English Speaking Strategies(O) 2,자유선택교양,1,2,2,0,화목14:00-15:00,광B07D,Laura Fitch,영어
9939,1,동서양종교의이해,자유선택교양,1,3,3,0,화목10:30-12:00,세103,Ronald Lee Jensen,영어
9981,1,English Listening,자유선택교양,1,2,2,0,,,박선영,한국어
9982,1,English Reading,자유선택교양,1,2,2,0,,,박선영,한국어
10408,1,Technical Writing실무,자유선택교양,1,2,2,0,수12:00-14:00,영B03,조길자,한국어
500432,1,영어권문화의이해,자유선택교양,1,3,3,0,,,,한국어
501245,1,팝으로영어청취하기,자유선택교양,1,3,3,0,,,,한국어
10418,1,자기주도창의전공Ⅰ,전공선택,1,3,0,6,,,김용국,한국어
10418,2,자기주도창의전공Ⅰ,전공선택,1,3,0,6,,,권기학,한국어
10418,3,자기주도창의전공Ⅰ,전공선택,1,3,0,6,,,김아정,한국어
10418,4,자기주도창의전공Ⅰ,전공선택,1,3,0,6,,,송상훈,한국어
10418,5,자기주도창의전공Ⅰ,전공선택,1,3,0,6,,,권순일,한국어
10418,6,자기주도창의전공Ⅰ,전공선택,1,3,0,6,,,김경중,한국어
10418,7,자기주도창의전공Ⅰ,전공선택,1,3,0,6,,,손승혜,한국어
10418,8,자기주도창의전공Ⅰ,전공선택,1,3,0,6,,,안용학,한국어
10418,9,자기주도창의전공Ⅰ,전공선택,1,3,0,6,,,오범수,한국어
10418,10,자기주도창의전공Ⅰ,전공선택,1,3,0,6,,,이우람,한국어
10418,11,자기주도창의전공Ⅰ,전공선택,1,3,0,6,,,임태진,한국어
10418,12,자기주도창의전공Ⅰ,전공선택,1,3,0,6,,,탁진영,한국어
10418,13,자기주도창의전공Ⅰ,전공선택,1,3,0,6,,,신학동,한국어
10418,14,자기주도창의전공Ⅰ,전공선택,1,3,0,6,,,권현수,한국어
10418,15,자기주도창의전공Ⅰ,전공선택,1,3,0,6,,,김영갑,한국어
10418,16,자기주도창의전공Ⅰ,전공선택,1,3,0,6,,,성민기,한국어
10419,1,자기주도창의전공Ⅱ,전공선택,1,3,0,6,,,김용국,한국어
10419,2,자기주도창의전공Ⅱ,전공선택,1,3,0,6,,,권기학,한국어
10419,3,자기주도창의전공Ⅱ,전공선택,1,3,0,6,,,김아정,한국어
10419,4,자기주도창의전공Ⅱ,전공선택,1,3,0,6,,,송상훈,한국어
10419,5,자기주도창의전공Ⅱ,전공선택,1,3,0,6,,,권순일,한국어
10419,6,자기주도창의전공Ⅱ,전공선택,1,3,0,6,,,김경중,한국어
10419,7,자기주도창의전공Ⅱ,전공선택,1,3,0,6,,,손승혜,한국어
10419,8,자기주도창의전공Ⅱ,전공선택,1,3,0,6,,,안용학,한국어
10419,9,자기주도창의전공Ⅱ,전공선택,1,3,0,6,,,오범수,한국어
10419,10,자기주도창의전공Ⅱ,전공선택,1,3,0,6,,,이우람,한국어
10419,11,자기주도창의전공Ⅱ,전공선택,1,3,0,6,,,임태진,한국어
10419,12,자기주도창의전공Ⅱ,전공선택,1,3,0,6,,,탁진영,한국어
10420,1,자기주도창의전공Ⅲ,전공선택,1,3,0,6,,,김용국,한국어
10420,2,자기주도창의전공Ⅲ,전공선택,1,3,0,6,,,권기학,한국어
10420,3,자기주도창의전공Ⅲ,전공선택,1,3,0,6,,,김아정,한국어
10420,4,자기주도창의전공Ⅲ,전공선택,1,3,0,6,,,송상훈,한국어
10421,1,자기주도창의전공Ⅳ,전공선택,1,3,0,6,,,김용국,한국어
10421,2,자기주도창의전공Ⅳ,전공선택,1,3,0,6,,,권기학,한국어
7745,1,교직소양을위한독서강좌2,교직,1,1,1,0,금18:30-19:30,광105,이태하,한국어
8272,1,교직윤리함양워크숍,교직,1,0,0,0,,,민경석,한국어
8335,1,교육봉사활동2,교직,1,1,0,2,,,민경석,한국어
8336,1,교육봉사활동3,교직,1,2,0,4,,,민경석,한국어
1108,1,무관후보생교육2,무관후보생교육,1,2,0,4,월수08:30-10:30,다319,,한국어
1112,1,무관후보생교육4,무관후보생교육,1,2,0,4,월수08:30-10:30,다323,,한국어
9065,1,English Writing 1,중핵필수,2,2,2,0,월수11:00-12:00,Lab-E/Lab-C,변혜원,영어
9065,2,English Writing 1,중핵필수,2,2,2,0,월수18:00-19:00,Lab-B,Timothy James Self,영어
9065,3,English Writing 1,중핵필수,2,2,2,0,화목11:00-12:00,세102,김훈밀,영어
9066,1,English Writing 2,중핵필수,2,2,2,0,월수16:30-17:30,Lab-A,John P. Bernabei,영어
9066,2,English Writing 2,중핵필수,2,2,2,0,월수16:30-17:30,Lab-B,Mark Daniel Mechem,영어
9066,3,English Writing 2,중핵필수,2,2,2,0,월수16:30-17:30,Lab-C,Mark Alan Kaufmann,영어
9066,4,English Writing 2,중핵필수,2,2,2,0,월금16:30-17:30,Lab-D,Timothy James Self,영어
9066,5,English Writing 2,중핵필수,2,2,2,0,월금16:30-17:30,Lab-E,Ivana Karavdic,영어
9066,6,English Writing 2,중핵필수,2,2,2,0,월금16:30-17:30,Lab-F,Kyle F McCullagh,영어
9066,7,English Writing 2,중핵필수,2,2,2,0,수금16:30-17:30,Lab-D/Lab-A,Grace Sungeun Park,영어
9066,8,English Writing 2,중핵필수,2,2,2,0,수금16:30-17:30,Lab-E/Lab-B,David M Hindman,영어
9066,9,English Writing 2,중핵필수,2,2,2,0,수금16:30-17:30,Lab-F/Lab-C,Todd Tate,영어
9066,10,English Writing 2,중핵필수,2,2,2,0,월수11:00-12:00,Lab-A,Timothy James Self,영어
9066,11,English Writing 2,중핵필수,2,2,2,0,월금11:00-12:00,Lab-B,Joanne Taeyoung Kim,영어
9066,12,English Writing 2,중핵필수,2,2,2,0,월금11:00-12:00,Lab-C,Christopher Hicks,영어
9066,13,English Writing 2,중핵필수,2,2,2,0,월금11:00-12:00,Lab-D,John P. Bernabei,영어
9066,14,English Writing 2,중핵필수,2,2,2,0,수금11:00-12:00,Lab-E,Grace Sungeun Park,영어
9066,15,English Writing 2,중핵필수,2,2,2,0,수금11:00-12:00,Lab-F,Catherine Gallagher,영어
9066,16,English Writing 2,중핵필수,2,2,2,0,수금11:00-12:00,Lab-B/Lab-A,Maria Choe,영어
9066,17,English Writing 2,중핵필수,2,2,2,0,화목16:30-17:30,Lab-A,Ivana Karavdic,영어
9066,18,English Writing 2,중핵필수,2,2,2,0,화목16:30-17:30,Lab-B,Todd Tate,영어
9066,19,English Writing 2,중핵필수,2,2,2,0,화목16:30-17:30,Lab-C,Mark Alan Kaufmann,영어
9066,20,English Writing 2,중핵필수,2,2,2,0,화목16:30-17:30,Lab-D,Grace Sungeun Park,영어
9066,21,English Writing 2,중핵필수,2,2,2,0,화목16:30-17:30,Lab-E,Catherine Gallagher,영어
9066,22,English Writing 2,중핵필수,2,2,2,0,화목16:30-17:30,Lab-F,Maria Choe,영어
9066,23,English Writing 2,중핵필수,2,2,2,0,월수15:00-16:00,Lab-A,John P. Bernabei,영어
9066,24,English Writing 2,중핵필수,2,2,2,0,월수15:00-16:00,Lab-B,Mark Daniel Mechem,영어
9066,25,English Writing 2,중핵필수,2,2,2,0,월수15:00-16:00,Lab-C,Mark Alan Kaufmann,영어
9066,26,English Writing 2,중핵필수,2,2,2,0,월금15:00-16:00,Lab-D,Timothy James Self,영어
9066,27,English Writing 2,중핵필수,2,2,2,0,월금15:00-16:00,Lab-E,Christopher Hicks,영어
9066,28,English Writing 2,중핵필수,2,2,2,0,월금15:00-16:00,Lab-F,Ivana Karavdic,영어
9066,29,English Writing 2,중핵필수,2,2,2,0,수금15:00-16:00,Lab-D/Lab-A,Grace Sungeun Park,영어
9066,30,English Writing 2,중핵필수,2,2,2,0,화목14:00-15:00,Lab-A,Grace Sungeun Park,영어
9066,31,English Writing 2,중핵필수,2,2,2,0,화목14:00-15:00,Lab-B,Mark Daniel Mechem,영어
9066,32,English Writing 2,중핵필수,2,2,2,0,수금11:00-12:00,세101,Gareth David Rahman,영어
9066,33,English Writing 2,중핵필수,2,2,2,0,수금11:00-12:00,세102,David M Hindman,영어
9066,34,English Writing 2,중핵필수,2,2,2,0,수금11:00-12:00,세103,Todd Tate,영어
9066,35,English Writing 2,중핵필수,2,2,2,0,수금12:00-13:00,Lab-A,Catherine Gallagher,영어
9066,36,English Writing 2,중핵필수,2,2,2,0,수금12:00-13:00,Lab-B,Maria Choe,영어
9066,37,English Writing 2,중핵필수,2,2,2,0,화목15:00-16:00,Lab-A,Catherine Gallagher,영어
9066,38,English Writing 2,중핵필수,2,2,2,0,화목15:00-16:00,Lab-B,Maria Choe,영어
9066,39,English Writing 2,중핵필수,2,2,2,0,화목15:00-16:00,Lab-C,Grace Sungeun Park,영어
9066,40,English Writing 2,중핵필수,2,2,2,0,화목15:00-16:00,Lab-D,Mark Alan Kaufmann,영어
9066,41,English Writing 2,중핵필수,2,2,2,0,화목15:00-16:00,Lab-E,Gareth David Rahman,영어
9066,42,English Writing 2,중핵필수,2,2,2,0,화목15:00-16:00,Lab-F,유기윤,영어
9066,43,English Writing 2,중핵필수,2,2,2,0,화목15:00-16:00,세101,Todd Tate,영어
9066,44,English Writing 2,중핵필수,2,2,2,0,화목15:00-16:00,세102,Ivana Karavdic,영어
9066,45,English Writing 2,중핵필수,2,2,2,0,화목12:00-13:00,Lab-A,Gareth David Rahman,영어
9066,46,English Writing 2,중핵필수,2,2,2,0,화목12:00-13:00,Lab-B,Ivana Karavdic,영어
9066,47,English Writing 2,중핵필수,2,2,2,0,화목12:00-13:00,Lab-C,Mark Alan Kaufmann,영어
9066,48,English Writing 2,중핵필수,2,2,2,0,화목12:00-13:00,Lab-D,Michael Andrew Dirks,영어
9066,49,English Writing 2,중핵필수,2,2,2,0,화목12:00-13:00,Lab-E,Maria Choe,영어
9066,50,English Writing 2,중핵필수,2,2,2,0,화목12:00-13:00,Lab-F,Todd Tate,영어
9066,51,English Writing 2,중핵필수,2,2,2,0,화목12:00-13:00,세101,Joanne Taeyoung Kim,영어
9066,52,English Writing 2,중핵필수,2,2,2,0,화목12:00-13:00,세102,David M Hindman,영어
9066,53,English Writing 2,중핵필수,2,2,2,0,화목12:00-13:00,세103,Mark Daniel Mechem,영어
9066,54,English Writing 2,중핵필수,2,2,2,0,월수12:00-13:00,Lab-C,Mark Daniel Mechem,영어
9066,55,English Writing 2,중핵필수,2,2,2,0,월수12:00-13:00,Lab-D,Christopher Hicks,영어
9066,56,English Writing 2,중핵필수,2,2,2,0,월수12:00-13:00,Lab-E,Mark Alan Kaufmann,영어
9066,57,English Writing 2,중핵필수,2,2,2,0,월금12:00-13:00,Lab-F,Joanne Taeyoung Kim,영어
9066,58,English Writing 2,중핵필수,2,2,2,0,월금12:00-13:00,Lab-A/Lab-C,Timothy James Self,영어
9066,59,English Writing 2,중핵필수,2,2,2,0,월금12:00-13:00,Lab-B/Lab-D,Ivana Karavdic,영어
9066,60,English Writing 2,중핵필수,2,2,2,0,수금12:00-13:00,Lab-F/Lab-E,David M Hindman,영어
9066,61,English Writing 2,중핵필수,2,2,2,0,화목14:00-15:00,Lab-C,Mark Alan Kaufmann,영어
9066,62,English Writing 2,중핵필수,2,2,2,0,화목14:00-15:00,Lab-D,David M Hindman,영어
9066,63,English Writing 2,중핵필수,2,2,2,0,월수14:00-15:00,Lab-A,Mark Daniel Mechem,영어
9066,64,English Writing 2,중핵필수,2,2,2,0,월금14:00-15:00,Lab-B,Timothy James Self,영어
9066,65,English Writing 2,중핵필수,2,2,2,0,수금14:00-15:00,Lab-B/Lab-A,Maria Choe,영어
9066,66,English Writing 2,중핵필수,2,2,2,0,화목11:00-12:00,Lab-A,Mark Daniel Mechem,영어
9066,67,English Writing 2,중핵필수,2,2,2,0,화목11:00-12:00,Lab-B,Todd Tate,영어
9066,68,English Writing 2,중핵필수,2,2,2,0,화목11:00-12:00,Lab-C,Ivana Karavdic,영어
9066,69,English Writing 2,중핵필수,2,2,2,0,화목11:00-12:00,Lab-D,Mark Alan Kaufmann,영어
9066,70,English Writing 2,중핵필수,2,2,2,0,화목11:00-12:00,Lab-E,Catherine Gallagher,영어
9066,71,English Writing 2,중핵필수,2,2,2,0,화목11:00-12:00,Lab-F,Maria Choe,영어
9066,72,English Writing 2,중핵필수,2,2,2,0,화목11:00-12:00,세101,Joanne Taeyoung Kim,영어
9066,73,English Writing 2,중핵필수,2,2,2,0,월수14:00-15:00,세101,Julian Kibum Chung,영어
9066,74,English Writing 2,중핵필수,2,2,2,0,월수14:00-15:00,세102,Gareth David Rahman,영어
9066,75,English Writing 2,중핵필수,2,2,2,0,월수16:30-17:30,세101,Christopher Hicks,영어
9066,76,English Writing 2,중핵필수,2,2,2,0,월수16:30-17:30,세102,Gareth David Rahman,영어
9066,77,English Writing 2,중핵필수,2,2,2,0,월수14:00-15:00,Lab-E,John P. Bernabei,영어
9066,78,English Writing 2,중핵필수,2,2,2,0,월수14:00-15:00,Lab-F,Mark Alan Kaufmann,영어
9066,79,English Writing 2,중핵필수,2,2,2,0,월금14:00-15:00,Lab-C,Ivana Karavdic,영어
9066,80,English Writing 2,중핵필수,2,2,2,0,월금14:00-15:00,Lab-D,Christopher Hicks,영어
9066,81,English Writing 2,중핵필수,2,2,2,0,수금14:00-15:00,Lab-C/Lab-E,David M Hindman,영어
9066,82,English Writing 2,중핵필수,2,2,2,0,수금14:00-15:00,Lab-D/Lab-F,Grace Sungeun Park,영어
9066,83,English Writing 2,중핵필수,2,2,2,0,월수15:00-16:00,세101,Michael Andrew Dirks,영어
9066,84,English Writing 2,중핵필수,2,2,2,0,월금15:00-16:00,세102,Gareth David Rahman,영어
9066,85,English Writing 2,중핵필수,2,2,2,0,수금15:00-16:00,세102/세101,Todd Tate,영어
9066,86,English Writing 2,중핵필수,2,2,2,0,수금15:00-16:00,Lab-E/Lab-B,Maria Choe,영어
9066,87,English Writing 2,중핵필수,2,2,2,0,화목14:00-15:00,Lab-E,Catherine Gallagher,영어
9066,88,English Writing 2,중핵필수,2,2,2,0,화목09:00-10:00,Lab-A,Gareth David Rahman,영어
9066,89,English Writing 2,중핵필수,2,2,2,0,화목09:00-10:00,Lab-B,Catherine Gallagher,영어
9066,90,English Writing 2,중핵필수,2,2,2,0,화목09:00-10:00,Lab-C,김훈밀,영어
9066,91,English Writing 2,중핵필수,2,2,2,0,화목09:00-10:00,Lab-D,Mark Daniel Mechem,영어
9066,92,English Writing 2,중핵필수,2,2,2,0,월금09:00-10:00,Lab-A,Timothy James Self,영어
9066,93,English Writing 2,중핵필수,2,2,2,0,월금09:00-10:00,Lab-B,John P. Bernabei,영어
9066,94,English Writing 2,중핵필수,2,2,2,0,화목09:00-10:00,Lab-E,유기윤,영어
9066,95,English Writing 2,중핵필수,2,2,2,0,화목09:00-10:00,Lab-F,박선영,영어
9066,96,English Writing 2,중핵필수,2,2,2,0,화목16:30-17:30,세101,Gareth David Rahman,영어
9066,97,English Writing 2,중핵필수,2,2,2,0,화목16:30-17:30,세102,옥성수,영어
9066,98,English Writing 2,중핵필수,2,2,2,0,월수09:00-10:00,Lab-C,변혜원,영어
9066,99,English Writing 2,중핵필수,2,2,2,0,월수09:00-10:00,Lab-D,박선영,영어
9066,100,English Writing 2,중핵필수,2,2,2,0,화목09:00-10:00,세101,Todd Tate,영어
9066,101,English Writing 2,중핵필수,2,2,2,0,화목09:00-10:00,세102,Mark Alan Kaufmann,영어
9066,102,English Writing 2,중핵필수,2,2,2,0,월금09:00-10:00,Lab-E,Christopher Hicks,영어
9066,103,English Writing 2,중핵필수,2,2,2,0,수금09:00-10:00,Lab-F,이숙영,영어
9066,104,English Writing 2,중핵필수,2,2,2,0,월수12:00-13:00,세101,박선영,영어
9066,105,English Writing 2,중핵필수,2,2,2,0,월수18:00-19:00,Lab-A,김훈밀,영어
9066,106,English Writing 2,중핵필수,2,2,2,0,화목14:00-15:00,세101,김훈밀,영어
9031,1,한국현대사의이해,중핵필수선택,2,3,3,0,,,정성원,한국어
9031,2,한국현대사의이해,중핵필수선택,2,3,3,0,,,정성원,한국어
9031,3,한국현대사의이해,중핵필수선택,2,3,3,0,,,정성원,한국어
9031,4,한국현대사의이해,중핵필수선택,2,3,3,0,월수15:00-16:30,군107,정성원,한국어
9489,1,세계사:인간과문명,중핵필수선택,2,3,3,0,화09:00-10:30,광712,공수진,한국어
9489,2,세계사:인간과문명,중핵필수선택,2,3,3,0,화10:30-12:00,광712,공수진,한국어
9489,3,세계사:인간과문명,중핵필수선택,2,3,3,0,화12:00-13:30,광712,문종현,한국어
9489,4,세계사:인간과문명,중핵필수선택,2,3,3,0,화13:30-15:00,광712,문종현,한국어
9489,5,세계사:인간과문명,중핵필수선택,2,3,3,0,화15:00-16:30,광712,박효근,한국어
9489,6,세계사:인간과문명,중핵필수선택,2,3,3,0,화16:30-18:00,광712,박효근,한국어
9489,7,세계사:인간과문명,중핵필수선택,2,3,3,0,목09:00-10:30,광712,문종현,한국어
9489,8,세계사:인간과문명,중핵필수선택,2,3,3,0,목10:30-12:00,광712,문종현,한국어
9489,9,세계사:인간과문명,중핵필수선택,2,3,3,0,목12:00-13:30,광712,공수진,한국어
9489,10,세계사:인간과문명,중핵필수선택,2,3,3,0,목13:30-15:00,광712,공수진,한국어
9489,11,세계사:인간과문명,중핵필수선택,2,3,3,0,목15:00-16:30,광712,박효근,한국어
9489,12,세계사:인간과문명,중핵필수선택,2,3,3,0,목16:30-18:00,광712,박효근,한국어
9489,13,세계사:인간과문명,중핵필수선택,2,3,3,0,금09:00-10:30,광712,공수진,한국어
9489,14,세계사:인간과문명,중핵필수선택,2,3,3,0,금10:30-12:00,광712,박효근,한국어
9489,15,세계사:인간과문명,중핵필수선택,2,3,3,0,금12:00-13:30,광712,박효근,한국어
